dialog_id,uttr_id,actor,session,gender,audio_path,transcript,emotion,start_time,end_time
03b03Tc,03b03Tc,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b03Tc.wav,At the weekends I always went home and visited Agnes.,sad,0.0,5.2993120000000005
03b03Wc,03b03Wc,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b03Wc.wav,On the weekends I always went home and visited Agnes.,angry,0.0,3.847437
03b09La,03b09La,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b09La.wav,I just want to take it away and go for a drink with Karl.,boredom,0.0,3.112687
03b09Nc,03b09Nc,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b09Nc.wav,I just want to take it away and then go for a drink with Karl.,neutral,0.0,2.588562
03b09Tc,03b09Tc,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b09Tc.wav,I just want to take it away and then go for a drink with Karl.,sad,0.0,3.9471249999999998
03b09Wa,03b09Wa,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b09Wa.wav,I just want to get rid of it and then go for a drink with Karl!,angry,0.0,2.89375
03b10Ab,03b10Ab,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b10Ab.wav,She will be on the place where we always put her!,fear,0.0,2.82825
03b10Ec,03b10Ec,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b10Ec.wav,It will be on the place where we always put it.,disgust,0.0,3.202
03b10Na,03b10Na,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b10Na.wav,It will be on the place where we always put it.,neutral,0.0,2.256437
03b10Nc,03b10Nc,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b10Nc.wav,It will be on the place where we always put it.,neutral,0.0,2.217687
03b10Wb,03b10Wb,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b10Wb.wav,She will be on the spot where we always put her!,angry,0.0,2.166437
03b10Wc,03b10Wc,spk03,3,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\03b10Wc.wav,It will be on the spot where we always put it!,angry,0.0,2.442
08a01Ab,08a01Ab,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a01Ab.wav,The rag is on the fridge.,fear,0.0,1.8540619999999999
08a01Fd,08a01Fd,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a01Fd.wav,The pacifier is on the fridge.,happy,0.0,2.29975
08a01Lc,08a01Lc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a01Lc.wav,The lamp is lying on the icebox.,boredom,0.0,2.017062
08a01Na,08a01Na,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a01Na.wav,The rag is on the fridge.,neutral,0.0,1.7645
08a01Wa,08a01Wa,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a01Wa.wav,The rag is on the fridge!,angry,0.0,1.612812
08a01Wc,08a01Wc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a01Wc.wav,The rag is on the fridge!,angry,0.0,1.6909999999999998
08a02Ab,08a02Ab,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a02Ab.wav,That's what she wants to give away at lunch!,fear,0.0,1.584
08a02Ac,08a02Ac,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a02Ac.wav,I want to give it away on Wednesday!,fear,0.0,1.686312
08a02Fe,08a02Fe,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a02Fe.wav,that we will give them away on Wednesday.,happy,0.0,1.6195
08a02La,08a02La,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a02La.wav,She wants to give it away on Wednesday.,boredom,0.0,1.7337500000000001
08a02Na,08a02Na,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a02Na.wav,She wants to give it away on Wednesday.,neutral,0.0,1.790625
08a02Tb,08a02Tb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a02Tb.wav,that we give it away on Wednesday.,sad,0.0,3.046562
08a02Wc,08a02Wc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a02Wc.wav,that we'll give them away on Wednesday!,angry,0.0,1.867187
08a04Ff,08a04Ff,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a04Ff.wav,I could tell him tonight.,happy,0.0,1.8006250000000001
08a04La,08a04La,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a04La.wav,Tonight I could tell him.,boredom,0.0,2.085875
08a04Nc,08a04Nc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a04Nc.wav,Tonight I could tell him.,neutral,0.0,2.03325
08a04Tb,08a04Tb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a04Tb.wav,I could tell him tonight.,sad,0.0,3.837187
08a04Wc,08a04Wc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a04Wc.wav,I could tell him tonight!,angry,0.0,1.804937
08a05Fe,08a05Fe,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a05Fe.wav,The black sheet of paper is up there next to the piece of wood.,happy,0.0,3.098687
08a05Lc,08a05Lc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a05Lc.wav,The black sheet of paper is up there next to the piece of wood.,boredom,0.0,4.188375
08a05Nb,08a05Nb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a05Nb.wav,The black sheet of paper is up there next to the piece of wood.,neutral,0.0,3.252812
08a05Ta,08a05Ta,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a05Ta.wav,"The black sheet of paper is up there, next to the piece of wood.",sad,0.0,5.621437
08a05Wa,08a05Wa,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a05Wa.wav,The black sheet of paper is up there next to the piece of wood.,angry,0.0,2.9291869999999998
08a07Fd,08a07Fd,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a07Fd.wav,It will be ready in 7 hours.,happy,0.0,1.9630619999999999
08a07La,08a07La,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a07La.wav,In seven hours it will be time.,boredom,0.0,2.523812
08a07Na,08a07Na,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a07Na.wav,It will be ready in 7 hours.,neutral,0.0,2.083937
08a07Ta,08a07Ta,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a07Ta.wav,In seven hours it will be time.,sad,0.0,3.4627499999999998
08a07Tb,08a07Tb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a07Tb.wav,In seven hours it will be time.,sad,0.0,4.023562
08a07Wc,08a07Wc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08a07Wc.wav,It will be done in 7 hours!,angry,0.0,2.219312
08b01Aa,08b01Aa,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b01Aa.wav,What are those bags under the table?,fear,0.0,2.676875
08b01Fd,08b01Fd,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b01Fd.wav,What kind of bags are under the table?,happy,0.0,2.481937
08b01Fe,08b01Fe,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b01Fe.wav,What are those bags under the table?,happy,0.0,2.51575
08b01Lb,08b01Lb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b01Lb.wav,What are those bags under the table?,boredom,0.0,3.487375
08b01Na,08b01Na,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b01Na.wav,What are those bags under the table?,neutral,0.0,2.354
08b01Wa,08b01Wa,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b01Wa.wav,What are those bags under the table?,angry,0.0,3.3085
08b02Ff,08b02Ff,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b02Ff.wav,You just carried it up and now you go down again.,happy,0.0,2.771125
08b02La,08b02La,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b02La.wav,You just carried it up and now you go down again.,boredom,0.0,3.45775
08b02Nb,08b02Nb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b02Nb.wav,You have just carried it up and now you go down again.,neutral,0.0,3.0555
08b02Tc,08b02Tc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b02Tc.wav,They have just carried it up and now they are going down again.,sad,0.0,7.679437
08b02Wd,08b02Wd,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b02Wd.wav,You just carried it up and now you're going down again!,angry,0.0,3.584
08b03Fe,08b03Fe,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b03Fe.wav,On the weekends I always went home and visited Agnes.,happy,0.0,3.616062
08b03Lc,08b03Lc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b03Lc.wav,At the weekends I always went home and visited Agnes.,boredom,0.0,4.525812
08b03Nb,08b03Nb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b03Nb.wav,On the weekends I always went home and visited Agnes.,neutral,0.0,3.721687
08b03Tc,08b03Tc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b03Tc.wav,At the weekends I always went home and visited Agnes.,sad,0.0,8.97825
08b03Wd,08b03Wd,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b03Wd.wav,On the weekends I always went home and visited Agnes.,angry,0.0,4.08125
08b09Ab,08b09Ab,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b09Ab.wav,I just want to take this away and then go have a drink with Karl.,fear,0.0,3.18125
08b09Fd,08b09Fd,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b09Fd.wav,I just want to take it away and go for a drink with Karl.,happy,0.0,2.766812
08b09Lc,08b09Lc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b09Lc.wav,I just want to take it away and then go for a drink with Karl.,boredom,0.0,3.890687
08b09Nb,08b09Nb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b09Nb.wav,I just want to take it away and go for a drink with Karl.,neutral,0.0,2.85375
08b09Tb,08b09Tb,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b09Tb.wav,I just want to take it away and then go for a drink with Karl.,sad,0.0,6.751437
08b09Wa,08b09Wa,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b09Wa.wav,I just want to take it away and then go for a drink with Karl!,angry,0.0,3.165562
08b09Wc,08b09Wc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b09Wc.wav,I just want to take it away and go for a drink with Karl!,angry,0.0,3.311437
08b10Aa,08b10Aa,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b10Aa.wav,"She will be on the spot, where we always put her.",fear,0.0,2.6551869999999997
08b10Fd,08b10Fd,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b10Fd.wav,"She will be on the spot, where we always put her.",happy,0.0,2.463562
08b10La,08b10La,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b10La.wav,It will be on the spot where we always put it.,boredom,0.0,2.79675
08b10Nc,08b10Nc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b10Nc.wav,It will be on the spot where we always put it.,neutral,0.0,2.378062
08b10Tc,08b10Tc,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b10Tc.wav,It will be on the place where we always put it.,sad,0.0,4.662812
08b10Wa,08b10Wa,spk08,8,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\08b10Wa.wav,It will be on the spot where we always put it.,angry,0.0,3.135375
09a01Ea,09a01Ea,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a01Ea.wav,The lamp is lying on the attic.,disgust,0.0,2.62125
09a01Fa,09a01Fa,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a01Fa.wav,The rag is on the fridge!,happy,0.0,1.8311250000000001
09a01Nb,09a01Nb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a01Nb.wav,The rag is on the fridge.,neutral,0.0,1.682562
09a01Wb,09a01Wb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a01Wb.wav,The rag is on the fridge!,angry,0.0,1.7015
09a02Ea,09a02Ea,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a02Ea.wav,She wants to give it away on Wednesday.,disgust,0.0,2.434687
09a02Eb,09a02Eb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a02Eb.wav,That's what she wants to give away.,disgust,0.0,1.523812
09a02La,09a02La,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a02La.wav,I'll give it to her on Wednesday.,boredom,0.0,1.520062
09a02Wb,09a02Wb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a02Wb.wav,She wants to give it away on Wednesday!,angry,0.0,1.655312
09a04Fd,09a04Fd,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a04Fd.wav,I could tell him tonight!,happy,0.0,1.4813749999999999
09a04La,09a04La,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a04La.wav,I could tell him tonight.,boredom,0.0,1.527937
09a04Nb,09a04Nb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a04Nb.wav,I could tell him tonight.,neutral,0.0,1.7675619999999999
09a04Wa,09a04Wa,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a04Wa.wav,I could have told him tonight!,angry,0.0,1.8368120000000001
09a05Ed,09a05Ed,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a05Ed.wav,The black sheet of paper is up there next to the piece of hay.,disgust,0.0,5.157437
09a05Lc,09a05Lc,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a05Lc.wav,The black sheet of paper is up there next to the piece of wood.,boredom,0.0,3.367375
09a05Nb,09a05Nb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a05Nb.wav,The black sheet of paper is up there next to the piece of wood.,neutral,0.0,3.0775
09a05Tb,09a05Tb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a05Tb.wav,The black sheet of paper is up there next to the piece of wood.,sad,0.0,3.908625
09a05Wb,09a05Wb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a05Wb.wav,The black sheet of paper is up there next to the piece of wood!,angry,0.0,3.400187
09a05Wc,09a05Wc,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a05Wc.wav,The black sheet of paper is up there next to the piece of wood!,angry,0.0,3.184625
09a07Eb,09a07Eb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a07Eb.wav,In seven hours it will be time.,disgust,0.0,3.345812
09a07Na,09a07Na,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a07Na.wav,It will be ready in 7 hours.,neutral,0.0,1.835937
09a07Ta,09a07Ta,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a07Ta.wav,In 7 hours it will be ready.,sad,0.0,1.99425
09a07Wb,09a07Wb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a07Wb.wav,It will be done in 7 hours!,angry,0.0,1.987625
09a07Wd,09a07Wd,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09a07Wd.wav,It will be ready in 7 hours!,angry,0.0,2.319312
09b01Ea,09b01Ea,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b01Ea.wav,What are those bags under the table?,disgust,0.0,3.731625
09b01Na,09b01Na,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b01Na.wav,What kind of bags are under the table?,neutral,0.0,2.465562
09b01Wb,09b01Wb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b01Wb.wav,What are those bags under the table?,angry,0.0,2.157437
09b02Na,09b02Na,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b02Na.wav,You just carried it up and now you go down again.,neutral,0.0,2.70025
09b02Tb,09b02Tb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b02Tb.wav,You just carried it up and now you're going down again.,sad,0.0,3.654687
09b02Wc,09b02Wc,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b02Wc.wav,You just carried it up and now you're going down again.,angry,0.0,2.7245
